ï»¿Events_id,Stores,campaign_id,Start_date,End_date,Products,Category,base_price,promo_type,Before_promo,After_promo,incremental_revenue,incremental_sold_units,incremental_sold_units_percentage,incremental_revenue_percentage
ae5745,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",68,61,-2950.75,-7,-10.29,-10.46
07ee94,Chennai,Diwali,12-11-2023,18-11-2023,"Atliq_Suflower_Oil (1L)","Grocery & Staples",156,"25% OFF",369,332,-6021.00,-37,-10.03,-10.46
a34aa4,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Suflower_Oil (1L)","Grocery & Staples",156,"25% OFF",369,332,-6021.00,-37,-10.03,-10.46
5ae6d6,Bengaluru,Sankranti,10-01-2024,16-01-2024,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",90,"25% OFF",82,74,-775.50,-8,-9.76,-10.51
f199be,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",87,78,-3793.50,-9,-10.34,-10.51
e0de60,Hyderabad,Diwali,12-11-2023,18-11-2023,"Atliq_Suflower_Oil (1L)","Grocery & Staples",156,"25% OFF",327,294,-5368.50,-33,-10.09,-10.52
3.14E+36,Coimbatore,Diwali,12-11-2023,18-11-2023,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",290,"25% OFF",252,226,-7709.50,-26,-10.32,-10.55
11ea6f,Madurai,Diwali,12-11-2023,18-11-2023,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",290,"25% OFF",271,243,-8302.25,-28,-10.33,-10.56
5202ed,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Suflower_Oil (1L)","Grocery & Staples",156,"25% OFF",306,275,-5042.25,-31,-10.13,-10.56
13fd74,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",64,58,-373.50,-6,-9.38,-10.61
fe2fe7,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",127,115,-746.25,-12,-9.45,-10.68
feadc3,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",21,19,-124.25,-2,-9.52,-10.76
380012,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",56,50,-2527.50,-6,-10.71,-10.88
df5c15,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",101,90,-4632.50,-11,-10.89,-11.05
98e55f,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",101,90,-4632.50,-11,-10.89,-11.05
f88523,Trivandrum,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",10,9,-61.75,-1,-10.00,-11.23
b79118,Visakhapatnam,Diwali,12-11-2023,18-11-2023,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",290,"25% OFF",236,210,-7697.50,-26,-11.02,-11.25
5dfa52,Visakhapatnam,Diwali,12-11-2023,18-11-2023,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",290,"25% OFF",244,217,-7992.75,-27,-11.07,-11.30
ad1849,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",119,107,-740.25,-12,-10.08,-11.31
dd2475,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",290,"25% OFF",325,289,-10656.75,-36,-11.08,-11.31
311946,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",119,107,-740.25,-12,-10.08,-11.31
ba7fb5,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",119,107,-740.25,-12,-10.08,-11.31
2177f8,Madurai,Diwali,12-11-2023,18-11-2023,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",290,"25% OFF",234,208,-7696.00,-26,-11.11,-11.34
0f184e,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",89,80,-555.00,-9,-10.11,-11.34
9b5299,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",290,"25% OFF",360,320,-11840.00,-40,-11.11,-11.34
29524a,Bengaluru,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",40,36,-227.00,-4,-10.00,-11.35
c917a3,Chennai,Diwali,12-11-2023,18-11-2023,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",290,"25% OFF",350,311,-11543.25,-39,-11.14,-11.37
ad2ad4,Madurai,Diwali,12-11-2023,18-11-2023,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",290,"25% OFF",197,175,-6511.25,-22,-11.17,-11.40
d33301,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",98,88,-616.00,-10,-10.20,-11.43
b08c12,Madurai,Diwali,12-11-2023,18-11-2023,"Atliq_Suflower_Oil (1L)","Grocery & Staples",156,"25% OFF",227,202,-4051.50,-25,-11.01,-11.44
cc5ed4,Mysuru,Diwali,12-11-2023,18-11-2023,"Atliq_Suflower_Oil (1L)","Grocery & Staples",156,"25% OFF",444,395,-7940.25,-49,-11.04,-11.46
d59c23,Coimbatore,Diwali,12-11-2023,18-11-2023,"Atliq_Suflower_Oil (1L)","Grocery & Staples",156,"25% OFF",252,224,-4536.00,-28,-11.11,-11.54
127984,Mangalore,Diwali,12-11-2023,18-11-2023,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",290,"25% OFF",141,125,-4733.75,-16,-11.35,-11.58
1c1cb7,Hyderabad,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",39,35,-226.25,-4,-10.26,-11.60
8937eb,Chennai,Diwali,12-11-2023,18-11-2023,"Atliq_Suflower_Oil (1L)","Grocery & Staples",156,"25% OFF",357,317,-6477.75,-40,-11.20,-11.63
8f3699,Visakhapatnam,Diwali,12-11-2023,18-11-2023,"Atliq_Suflower_Oil (1L)","Grocery & Staples",156,"25% OFF",196,174,-3562.50,-22,-11.22,-11.65
c4b10c,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",87,77,-4207.75,-10,-11.49,-11.65
da3d1d,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",78,69,-3786.75,-9,-11.54,-11.70
dabee8,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",19,17,-122.75,-2,-10.53,-11.75
a216f7,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",77,68,-3786.00,-9,-11.69,-11.85
2361c6,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",94,83,-4627.25,-11,-11.70,-11.86
15b3a7,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",94,84,-613.00,-10,-10.64,-11.86
1620ea,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",101,89,-5046.75,-12,-11.88,-12.04
27c86c,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",92,81,-4625.75,-11,-11.96,-12.12
ebbe5d,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",25,22,-1261.50,-3,-12.00,-12.16
9acae6,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",73,65,-488.75,-8,-10.96,-12.17
a340fc,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",136,121,-915.75,-15,-11.03,-12.24
fe4bf5,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",91,80,-4625.00,-11,-12.09,-12.25
0f3f34,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",99,87,-5045.25,-12,-12.12,-12.28
82454e,Mangalore,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",54,48,-366.00,-6,-11.11,-12.32
a08c5e,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",99,88,-671.00,-11,-11.11,-12.32
9.90E+87,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",117,104,-793.00,-13,-11.11,-12.32
3b4a4f,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",290,"25% OFF",337,296,-12112.00,-41,-12.17,-12.39
5487a6,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Suflower_Oil (1L)","Grocery & Staples",156,"25% OFF",358,315,-6944.25,-43,-12.01,-12.43
ea916f,Trivandrum,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",18,16,-112.00,-2,-11.11,-12.44
66f526,Vijayawada,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",18,16,-112.00,-2,-11.11,-12.44
8481be,Chennai,Diwali,12-11-2023,18-11-2023,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",290,"25% OFF",327,287,-11815.25,-40,-12.23,-12.46
7d6e2a,Mangalore,Diwali,12-11-2023,18-11-2023,"Atliq_Suflower_Oil (1L)","Grocery & Staples",156,"25% OFF",166,146,-3229.50,-20,-12.05,-12.47
1142fd,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",71,63,-487.25,-8,-11.27,-12.48
34ac29,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",73,64,-3783.00,-9,-12.33,-12.49
c405b3,Coimbatore,Diwali,12-11-2023,18-11-2023,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",290,"25% OFF",252,221,-9155.75,-31,-12.30,-12.53
de1ced,Chennai,Diwali,12-11-2023,18-11-2023,"Atliq_Suflower_Oil (1L)","Grocery & Staples",156,"25% OFF",330,290,-6457.50,-40,-12.12,-12.54
7.34E+11,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",105,92,-5464.00,-13,-12.38,-12.54
dcaeaa,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",290,"25% OFF",276,242,-10041.50,-34,-12.32,-12.55
0f5588,Mysuru,Diwali,12-11-2023,18-11-2023,"Atliq_Suflower_Oil (1L)","Grocery & Staples",156,"25% OFF",378,332,-7425.00,-46,-12.17,-12.59
41cb8f,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Suflower_Oil (1L)","Grocery & Staples",156,"25% OFF",402,353,-7908.75,-49,-12.19,-12.61
ac0b82,Mysuru,Diwali,12-11-2023,18-11-2023,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",290,"25% OFF",234,205,-8563.75,-29,-12.39,-12.62
a24528,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",70,62,-486.50,-8,-11.43,-12.64
1f083a,Vijayawada,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",16,14,-840.50,-2,-12.50,-12.66
861116,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",96,84,-5043.00,-12,-12.50,-12.66
1a1edd,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Suflower_Oil (1L)","Grocery & Staples",156,"25% OFF",343,301,-6777.75,-42,-12.24,-12.67
0a453f,Mysuru,Diwali,12-11-2023,18-11-2023,"Atliq_Suflower_Oil (1L)","Grocery & Staples",156,"25% OFF",301,264,-5970.00,-37,-12.29,-12.71
02fe6a,Mangalore,Diwali,12-11-2023,18-11-2023,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",290,"25% OFF",152,133,-5609.75,-19,-12.50,-12.73
9d1009,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",78,68,-4201.00,-10,-12.82,-12.98
5c7b20,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",101,89,-726.75,-12,-11.88,-13.08
5e1671,Chennai,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",34,30,-222.50,-4,-11.76,-13.09
ab8eb3,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",85,74,-4620.50,-11,-12.94,-13.10
f78e86,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",77,67,-4200.25,-10,-12.99,-13.14
46ee5a,Coimbatore,Diwali,12-11-2023,18-11-2023,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",290,"25% OFF",246,214,-9440.50,-32,-13.01,-13.23
f32df2,Hyderabad,Diwali,12-11-2023,18-11-2023,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",290,"25% OFF",390,339,-15044.25,-51,-13.08,-13.30
fdd666,Mangalore,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",38,33,-2099.75,-5,-13.16,-13.31
aa1bbd,Coimbatore,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",25,22,-166.50,-3,-12.00,-13.32
42ba27,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",115,101,-845.75,-14,-12.17,-13.37
8819fd,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",290,"25% OFF",350,304,-13568.00,-46,-13.14,-13.37
6bb477,Hyderabad,Diwali,12-11-2023,18-11-2023,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",290,"25% OFF",318,276,-12387.00,-42,-13.21,-13.43
80255e,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",57,50,-422.50,-7,-12.28,-13.48
d304f9,Chennai,Diwali,12-11-2023,18-11-2023,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",290,"25% OFF",309,268,-12091.00,-41,-13.27,-13.49
4f570c,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",122,107,-905.25,-15,-12.30,-13.49
6d24bc,Madurai,Diwali,12-11-2023,18-11-2023,"Atliq_Suflower_Oil (1L)","Grocery & Staples",156,"25% OFF",206,179,-4346.25,-27,-13.11,-13.52
d60641,Hyderabad,Diwali,12-11-2023,18-11-2023,"Atliq_Suflower_Oil (1L)","Grocery & Staples",156,"25% OFF",351,305,-7404.75,-46,-13.11,-13.52
6c9451,Visakhapatnam,Diwali,12-11-2023,18-11-2023,"Atliq_Suflower_Oil (1L)","Grocery & Staples",156,"25% OFF",259,225,-5472.75,-34,-13.13,-13.55
e78335,Madurai,Diwali,12-11-2023,18-11-2023,"Atliq_Suflower_Oil (1L)","Grocery & Staples",156,"25% OFF",281,244,-5955.00,-37,-13.17,-13.58
6846a8,Visakhapatnam,Diwali,12-11-2023,18-11-2023,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",290,"25% OFF",201,174,-7960.50,-27,-13.43,-13.66
13ad42,Madurai,Diwali,12-11-2023,18-11-2023,"Atliq_Suflower_Oil (1L)","Grocery & Staples",156,"25% OFF",241,209,-5148.75,-32,-13.28,-13.69
d31554,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",80,70,-602.50,-10,-12.50,-13.69
a107c4,Vijayawada,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",16,14,-120.50,-2,-12.50,-13.69
e875c6,Coimbatore,Diwali,12-11-2023,18-11-2023,"Atliq_Suflower_Oil (1L)","Grocery & Staples",156,"25% OFF",225,195,-4826.25,-30,-13.33,-13.75
42f304,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",66,57,-3777.75,-9,-13.64,-13.79
2.70E+61,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",110,96,-842.00,-14,-12.73,-13.92
3aaafb,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",50,43,-2937.25,-7,-14.00,-14.16
39d354,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",57,49,-3356.75,-8,-14.04,-14.19
ec9948,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",99,86,-779.50,-13,-13.13,-14.32
1ba928,Madurai,Diwali,12-11-2023,18-11-2023,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",290,"25% OFF",255,219,-10604.25,-36,-14.12,-14.34
32fa85,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",106,92,-839.00,-14,-13.21,-14.39
b92097,Coimbatore,Diwali,12-11-2023,18-11-2023,"Atliq_Suflower_Oil (1L)","Grocery & Staples",156,"25% OFF",257,221,-5781.75,-36,-14.01,-14.42
f6aa36,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",63,54,-3775.50,-9,-14.29,-14.44
151c7d,Mangalore,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",49,42,-2936.50,-7,-14.29,-14.44
68718c,Chennai,Diwali,12-11-2023,18-11-2023,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",290,"25% OFF",309,265,-12958.75,-44,-14.24,-14.46
4ad894,Mangalore,Diwali,12-11-2023,18-11-2023,"Atliq_Suflower_Oil (1L)","Grocery & Staples",156,"25% OFF",192,165,-4335.75,-27,-14.06,-14.48
68a7bc,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",290,"25% OFF",322,276,-13547.00,-46,-14.29,-14.51
4d3722,Mangalore,Diwali,12-11-2023,18-11-2023,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",290,"25% OFF",175,150,-7362.50,-25,-14.29,-14.51
a0da88,Mangalore,Diwali,12-11-2023,18-11-2023,"Atliq_Suflower_Oil (1L)","Grocery & Staples",156,"25% OFF",204,175,-4655.25,-29,-14.22,-14.63
8e6ee5,Mangalore,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",52,45,-418.75,-7,-13.46,-14.64
7ecbbb,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",103,88,-6291.00,-15,-14.56,-14.72
1091cf,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",108,93,-894.75,-15,-13.89,-15.06
68e849,Mangalore,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",40,34,-2515.50,-6,-15.00,-15.15
966652,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",64,55,-536.25,-9,-14.06,-15.23
9e82db,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",92,79,-774.25,-13,-14.13,-15.30
c0d022,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",33,28,-2096.00,-5,-15.15,-15.30
339bf7,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",127,109,-1071.75,-18,-14.17,-15.34
f57184,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",21,18,-178.50,-3,-14.29,-15.45
2e0950,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",133,114,-1130.50,-19,-14.29,-15.45
182caa,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",39,33,-2514.75,-6,-15.38,-15.54
86196b,Trivandrum,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",13,11,-838.25,-2,-15.38,-15.54
2c7cc7,Bengaluru,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",28,24,-218.00,-4,-14.29,-15.57
e918c8,Bengaluru,Sankranti,10-01-2024,16-01-2024,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",90,"25% OFF",66,56,-942.00,-10,-15.15,-15.86
d46611,Mangalore,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",47,40,-415.00,-7,-14.89,-16.05
e9c690,Madurai,Sankranti,10-01-2024,16-01-2024,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",90,"25% OFF",45,38,-658.50,-7,-15.56,-16.26
d730ac,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",31,26,-2094.50,-5,-16.13,-16.28
390df2,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",31,26,-2094.50,-5,-16.13,-16.28
dc07e1,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",31,26,-2094.50,-5,-16.13,-16.28
3133f3,Chennai,Sankranti,10-01-2024,16-01-2024,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",90,"25% OFF",63,53,-939.75,-10,-15.87,-16.57
3968a6,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",19,16,-177.00,-3,-15.79,-16.94
3100ef,Bengaluru,Sankranti,10-01-2024,16-01-2024,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",90,"25% OFF",67,56,-1032.00,-11,-16.42,-17.11
9b309b,Mysuru,Sankranti,10-01-2024,16-01-2024,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",90,"25% OFF",67,56,-1032.00,-11,-16.42,-17.11
2fe921,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",25,21,-235.75,-4,-16.00,-17.15
df380c,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",25,21,-235.75,-4,-16.00,-17.15
f23d14,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",25,21,-235.75,-4,-16.00,-17.15
aacd2a,Mysuru,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",25,21,-215.75,-4,-16.00,-17.26
32d8f2,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",31,26,-294.50,-5,-16.13,-17.27
f6c17f,Bengaluru,Sankranti,10-01-2024,16-01-2024,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",90,"25% OFF",54,45,-843.75,-9,-16.67,-17.36
4cd59b,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",90,"25% OFF",42,35,-656.25,-7,-16.67,-17.36
3131b7,Mysuru,Sankranti,10-01-2024,16-01-2024,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",90,"25% OFF",54,45,-843.75,-9,-16.67,-17.36
73d86f,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",31,26,-269.50,-5,-16.13,-17.39
5a21a5,Bengaluru,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",31,26,-269.50,-5,-16.13,-17.39
6321fa,Chennai,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",31,26,-269.50,-5,-16.13,-17.39
b8c7c8,Hyderabad,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",31,26,-269.50,-5,-16.13,-17.39
cf9994,Chennai,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",37,31,-323.25,-6,-16.22,-17.47
16fb87,Bengaluru,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",37,31,-323.25,-6,-16.22,-17.47
8ff2bb,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",40,33,-2929.75,-7,-17.50,-17.65
